,latitude,housing_median_age,total_rooms,median_income,0,1,2,3,4
0,-0.781848126084463,0.2698005070987937,-0.4707977092662076,-0.5863032029262313,0.0,1.0,0.0,0.0,0.0
1,-0.9035047778618028,-0.20651336903891168,-0.5369205194106954,1.1190373784542462,1.0,0.0,0.0,0.0,0.0
2,-0.15484845923201218,-0.4446703071077644,0.21604133976984555,-0.5390963611320612,0.0,0.0,0.0,0.0,1.0
3,0.9681360187126722,1.2224282593742046,-0.565791042149838,-0.1555473499883467,0.0,0.0,0.0,1.0,0.0
4,-0.7537735141358447,1.2224282593742046,-0.4689350948959403,-0.8286527084581747,1.0,0.0,0.0,0.0,0.0
5,-0.4355945787181841,-0.6034415991536662,-0.04705294003040532,0.9178425555120922,0.0,0.0,0.0,0.0,1.0
6,1.1038299764643213,0.3491861531217446,-1.2069960391143433,0.13227229078346636,0.0,0.0,0.0,1.0,0.0
7,0.7575764290980425,-0.2858990150618626,0.18111732032733438,0.008229340829331501,1.0,0.0,0.0,0.0,0.0
8,-0.5619303324869627,-0.04774207699300989,0.10614709192407705,0.5059273373148017,0.0,0.0,0.0,0.0,1.0
9,0.509584023551924,1.3018139053971554,-0.7967552240629786,-1.1433649870859757,0.0,1.0,0.0,0.0,0.0
10,-1.413526894928349,0.4285717991446955,0.601602514415169,0.21652887240271532,0.0,0.0,0.0,0.0,1.0
11,-0.7116615962129208,0.5873430911905974,0.16528509818006265,-1.3244034885039746,0.0,1.0,0.0,0.0,0.0
12,1.679359521410971,-0.6828272451766171,-0.46660682693310623,-1.2327264334254413,0.0,1.0,0.0,0.0,0.0
13,-0.557251230495524,-1.4766837054061261,1.3378008442633045,0.9075275711289733,1.0,0.0,0.0,0.0,0.0
14,-0.63679596434994,-0.3652846610848135,0.7561995071473517,0.8584261403664757,0.0,0.0,0.0,0.0,1.0
15,0.38324826978314874,0.03164356902994101,-0.4349423826385628,-0.5584632705860796,0.0,1.0,0.0,0.0,0.0
16,-1.1795717953565394,-1.9529975815438314,-0.5848828394450775,0.48545525096259196,0.0,0.0,0.0,0.0,1.0
17,-0.5619303324869627,-0.3652846610848135,1.404389308000359,-0.7378176929211206,0.0,0.0,0.0,0.0,1.0
18,-0.6648705762985583,-1.0003698292684207,0.7804134939608262,2.4051475231208337,1.0,0.0,0.0,0.0,0.0
19,-0.8847883698960585,-0.762212891199568,-0.18535205702274957,-0.9484854607049142,0.0,1.0,0.0,0.0,0.0
20,-0.14549025524914166,0.5873430911905974,-0.48709558500604616,-1.155206168138025,0.0,1.0,0.0,0.0,0.0
21,0.9353823047726187,-1.3972980593831752,-0.10851921424922499,-0.45978676181900163,0.0,1.0,0.0,0.0,0.0
22,-0.02383360347179838,-0.6828272451766171,0.20905653588134332,-1.0982632441455031,0.0,1.0,0.0,0.0,0.0
23,1.6138520935308673,-0.9209841832454698,-0.35298735034680323,-0.5195715692640153,0.0,1.0,0.0,0.0,0.0
24,1.010247936635596,1.3811995514201063,-0.27708581475841226,-0.013137412535699772,0.0,0.0,0.0,1.0,0.0
25,0.24287521004006113,0.5873430911905974,-0.9420391449438251,-0.42515788567567514,0.0,1.0,0.0,0.0,0.0
26,2.1425906185631542,-1.0003698292684207,-0.25520009590777193,-1.344454555085445,1.0,0.0,0.0,0.0,0.0
27,-0.14081115325770308,-1.0003698292684207,-0.512706532597221,0.8269022850323529,0.0,1.0,0.0,0.0,0.0
28,2.175344332503208,-0.9209841832454698,0.3515465352067889,-0.24780330725164684,0.0,1.0,0.0,0.0,0.0
29,0.9681360187126722,0.82550002925945,0.45585293994175563,0.6532316296022955,0.0,0.0,0.0,0.0,1.0
30,1.3752178919676195,0.03164356902994101,0.052131275186326424,-0.5142035671870864,0.0,1.0,0.0,0.0,0.0
31,-0.8146018400245164,0.7461143832364991,-0.8568245375040978,-0.11207705865949007,1.0,0.0,0.0,0.0,0.0
32,-0.28586331499222595,-1.4766837054061261,3.6446487418393096,-0.16075746965124843,1.0,0.0,0.0,0.0,0.0
33,-0.8099227380330811,0.82550002925945,-0.6575247998855007,-0.27606425936253803,1.0,0.0,0.0,0.0,0.0
34,-0.8754301659131847,-0.20651336903891168,-0.2901241153502831,-0.8435462828480857,1.0,0.0,0.0,0.0,0.0
35,0.8885912848582562,-0.20651336903891168,-0.1415806193214689,0.7969572538385037,1.0,0.0,0.0,0.0,0.0
36,-0.8426764519731312,-1.3972980593831752,-0.16858852769034421,-0.1917024228006042,1.0,0.0,0.0,0.0,0.0
37,1.627889399505173,0.4285717991446955,-0.30036849438675306,-0.22338416054875407,0.0,1.0,0.0,0.0,0.0
38,-0.852034655956005,0.82550002925945,-0.20397820072542222,0.14048217631288729,1.0,0.0,0.0,0.0,0.0
39,-0.7397362081615356,0.4285717991446955,0.4395550642019171,0.09117023566501944,1.0,0.0,0.0,0.0,0.0
40,-0.6180795563841956,-1.1591411213143226,1.6758653524668128,0.1572177121997835,1.0,0.0,0.0,0.0,0.0
41,0.9728151207041075,1.619356489488959,-0.6654409109591366,0.1116949494885715,0.0,0.0,0.0,0.0,1.0
42,1.478158135779215,-0.8415985372225189,-0.04425901847500442,0.6904918793127443,0.0,1.0,0.0,0.0,0.0
43,-1.254437427219517,-1.0797554752913716,-0.17184810283831192,1.493744974412431,1.0,0.0,0.0,0.0,0.0
44,1.2582403421817148,-1.0797554752913716,0.2593471238785594,0.7515397460699768,0.0,0.0,0.0,1.0,0.0
45,0.8137256529952789,0.2698005070987937,-0.8894202889837749,0.3322566818847444,1.0,0.0,0.0,0.0,0.0
46,1.2675985461645884,-0.9209841832454698,1.4164963014070964,-0.07097500354104315,0.0,1.0,0.0,0.0,0.0
47,1.627889399505173,-0.9209841832454698,0.7520086248142505,-0.8020758354302417,0.0,1.0,0.0,0.0,0.0
48,-0.8754301659131847,-1.3179124133602242,1.4868099938846855,-1.001481324346753,0.0,1.0,0.0,0.0,0.0
49,1.4220089118819819,-1.1591411213143226,-0.37952960512311174,-0.4182636869298152,0.0,1.0,0.0,0.0,0.0
51,1.005568834644161,0.6667287372135482,-0.13645842980323394,-0.9074360330578098,0.0,1.0,0.0,0.0,0.0
52,-0.660191474307123,-0.20651336903891168,1.7242933260937616,-0.05413421271146182,1.0,0.0,0.0,0.0,0.0
53,1.01960614061847,-0.8415985372225189,3.0178790062443754,2.1731656294433512,1.0,0.0,0.0,0.0,0.0
54,-0.7397362081615356,1.8575134275578118,-0.23843656657536658,-0.9105410538670139,1.0,0.0,0.0,0.0,0.0
55,-1.3199448550996238,-1.0003698292684207,0.0688948045187318,0.06901407022985175,1.0,0.0,0.0,0.0,0.0
56,-0.6461541683328139,-1.2385267673372733,0.8116122846628028,0.20005647387253114,0.0,1.0,0.0,0.0,0.0
58,0.26627071999724405,0.7461143832364991,0.22302614365834778,-0.6659285670673455,1.0,0.0,0.0,0.0,0.0
59,-0.6789078822728674,0.5873430911905974,-0.2691697036847764,0.00507169254878512,0.0,1.0,0.0,0.0,0.0
60,-0.9549748997676006,-0.20651336903891168,-0.16439764535724288,-0.787445398397043,0.0,1.0,0.0,0.0,0.0
61,1.028964344601344,0.03164356902994101,2.2551384216199315,1.9157646671074695,1.0,0.0,0.0,0.0,0.0
62,1.4220089118819819,-0.8415985372225189,2.4618886167195977,-0.17544053415578978,1.0,0.0,0.0,0.0,0.0
63,-0.9081838798532381,-1.4766837054061261,1.1734251260872186,-0.1545474280328403,0.0,0.0,0.0,0.0,1.0
64,-0.6976242902386117,0.19041486107584282,-0.3609034614204391,0.7429088407698164,1.0,0.0,0.0,0.0,0.0
65,-1.2591165292109523,-0.5240559531307153,1.326159504449134,0.29673313872859636,1.0,0.0,0.0,0.0,0.0
