,latitude,housing_median_age,total_rooms,median_income
0,-0.781848126084463,0.2698005070987937,-0.4707977092662076,-0.5863032029262313
1,-0.9035047778618028,-0.20651336903891168,-0.5369205194106954,1.1190373784542462
2,-0.15484845923201218,-0.4446703071077644,0.21604133976984555,-0.5390963611320612
3,0.9681360187126722,1.2224282593742046,-0.565791042149838,-0.1555473499883467
4,-0.7537735141358447,1.2224282593742046,-0.4689350948959403,-0.8286527084581747
5,-0.4355945787181841,-0.6034415991536662,-0.04705294003040532,0.9178425555120922
6,1.1038299764643213,0.3491861531217446,-1.2069960391143433,0.13227229078346636
7,0.7575764290980425,-0.2858990150618626,0.18111732032733438,0.008229340829331501
8,-0.5619303324869627,-0.04774207699300989,0.10614709192407705,0.5059273373148017
9,0.509584023551924,1.3018139053971554,-0.7967552240629786,-1.1433649870859757
10,-1.413526894928349,0.4285717991446955,0.601602514415169,0.21652887240271532
11,-0.7116615962129208,0.5873430911905974,0.16528509818006265,-1.3244034885039746
12,1.679359521410971,-0.6828272451766171,-0.46660682693310623,-1.2327264334254413
13,-0.557251230495524,-1.4766837054061261,1.3378008442633045,0.9075275711289733
14,-0.63679596434994,-0.3652846610848135,0.7561995071473517,0.8584261403664757
15,0.38324826978314874,0.03164356902994101,-0.4349423826385628,-0.5584632705860796
16,-1.1795717953565394,-1.9529975815438314,-0.5848828394450775,0.48545525096259196
17,-0.5619303324869627,-0.3652846610848135,1.404389308000359,-0.7378176929211206
18,-0.6648705762985583,-1.0003698292684207,0.7804134939608262,2.4051475231208337
19,-0.8847883698960585,-0.762212891199568,-0.18535205702274957,-0.9484854607049142
20,-0.14549025524914166,0.5873430911905974,-0.48709558500604616,-1.155206168138025
21,0.9353823047726187,-1.3972980593831752,-0.10851921424922499,-0.45978676181900163
22,-0.02383360347179838,-0.6828272451766171,0.20905653588134332,-1.0982632441455031
23,1.6138520935308673,-0.9209841832454698,-0.35298735034680323,-0.5195715692640153
24,1.010247936635596,1.3811995514201063,-0.27708581475841226,-0.013137412535699772
25,0.24287521004006113,0.5873430911905974,-0.9420391449438251,-0.42515788567567514
26,2.1425906185631542,-1.0003698292684207,-0.25520009590777193,-1.344454555085445
27,-0.14081115325770308,-1.0003698292684207,-0.512706532597221,0.8269022850323529
28,2.175344332503208,-0.9209841832454698,0.3515465352067889,-0.24780330725164684
29,0.9681360187126722,0.82550002925945,0.45585293994175563,0.6532316296022955
30,1.3752178919676195,0.03164356902994101,0.052131275186326424,-0.5142035671870864
31,-0.8146018400245164,0.7461143832364991,-0.8568245375040978,-0.11207705865949007
32,-0.28586331499222595,-1.4766837054061261,3.6446487418393096,-0.16075746965124843
33,-0.8099227380330811,0.82550002925945,-0.6575247998855007,-0.27606425936253803
34,-0.8754301659131847,-0.20651336903891168,-0.2901241153502831,-0.8435462828480857
35,0.8885912848582562,-0.20651336903891168,-0.1415806193214689,0.7969572538385037
36,-0.8426764519731312,-1.3972980593831752,-0.16858852769034421,-0.1917024228006042
37,1.627889399505173,0.4285717991446955,-0.30036849438675306,-0.22338416054875407
38,-0.852034655956005,0.82550002925945,-0.20397820072542222,0.14048217631288729
39,-0.7397362081615356,0.4285717991446955,0.4395550642019171,0.09117023566501944
40,-0.6180795563841956,-1.1591411213143226,1.6758653524668128,0.1572177121997835
41,0.9728151207041075,1.619356489488959,-0.6654409109591366,0.1116949494885715
42,1.478158135779215,-0.8415985372225189,-0.04425901847500442,0.6904918793127443
43,-1.254437427219517,-1.0797554752913716,-0.17184810283831192,1.493744974412431
44,1.2582403421817148,-1.0797554752913716,0.2593471238785594,0.7515397460699768
45,0.8137256529952789,0.2698005070987937,-0.8894202889837749,0.3322566818847444
46,1.2675985461645884,-0.9209841832454698,1.4164963014070964,-0.07097500354104315
47,1.627889399505173,-0.9209841832454698,0.7520086248142505,-0.8020758354302417
48,-0.8754301659131847,-1.3179124133602242,1.4868099938846855,-1.001481324346753
49,1.4220089118819819,-1.1591411213143226,-0.37952960512311174,-0.4182636869298152
51,1.005568834644161,0.6667287372135482,-0.13645842980323394,-0.9074360330578098
52,-0.660191474307123,-0.20651336903891168,1.7242933260937616,-0.05413421271146182
53,1.01960614061847,-0.8415985372225189,3.0178790062443754,2.1731656294433512
54,-0.7397362081615356,1.8575134275578118,-0.23843656657536658,-0.9105410538670139
55,-1.3199448550996238,-1.0003698292684207,0.0688948045187318,0.06901407022985175
56,-0.6461541683328139,-1.2385267673372733,0.8116122846628028,0.20005647387253114
58,0.26627071999724405,0.7461143832364991,0.22302614365834778,-0.6659285670673455
59,-0.6789078822728674,0.5873430911905974,-0.2691697036847764,0.00507169254878512
60,-0.9549748997676006,-0.20651336903891168,-0.16439764535724288,-0.787445398397043
61,1.028964344601344,0.03164356902994101,2.2551384216199315,1.9157646671074695
62,1.4220089118819819,-0.8415985372225189,2.4618886167195977,-0.17544053415578978
63,-0.9081838798532381,-1.4766837054061261,1.1734251260872186,-0.1545474280328403
64,-0.6976242902386117,0.19041486107584282,-0.3609034614204391,0.7429088407698164
65,-1.2591165292109523,-0.5240559531307153,1.326159504449134,0.29673313872859636
66,-0.7444153101529742,0.19041486107584282,0.42977633875801396,-0.06192307847014302
67,-0.7023033922300469,-0.3652846610848135,-0.2966432656462185,2.574555353372154
68,1.01960614061847,0.82550002925945,0.528029246789612,1.2928132888269883
69,0.9447405087554893,0.5873430911905974,-0.6128220549990864,-0.6427724796766712
70,-1.3246239570910592,-0.762212891199568,-0.49501169607968204,-0.9112252109944657
71,-1.3854522829797307,0.9842713213053518,0.013482027003280724,-0.7887084577092616
72,-0.7865272280758981,0.4285717991446955,-0.42469800360209287,-0.9293290611362655
73,-0.7912063300673334,0.5079574451676464,-0.5732414996309071,-1.492600886914418
74,-0.13145294927483256,0.11102921505289191,-0.1592754558390079,-0.9293290611362655
75,1.2629194441731533,0.3491861531217446,-0.5718445388532066,-0.1555473499883467
76,-0.11741564330052347,0.03164356902994101,-0.9448330664992259,-1.4136596799007557
77,-0.7397362081615356,-0.6034415991536662,1.6162616926182602,-0.6890846544580198
78,-0.75845261612728,-1.3972980593831752,-0.6458834600713304,-1.5806466464703228
79,-0.06594552139472566,-1.3179124133602242,0.21511003258471192,0.7247523631566738
80,1.3471432800190044,-1.0003698292684207,0.1904303921786707,-0.38084555480533927
81,-0.6321168623585048,0.11102921505289191,-0.4675381341182399,-0.37621433732720444
82,0.8090465510038403,-0.20651336903891168,0.2323392155096841,0.24384253002944242
83,1.3377850760361307,-0.1271277230159608,-0.050778168770939845,0.11280012638676301
84,-0.8613928599388789,0.11102921505289191,0.04561212489039101,-1.1076835615158003
85,-0.23439319308642817,0.4285717991446955,0.21604133976984555,-0.41042219369979144
86,-0.6414750663413753,-0.20651336903891168,-0.7664877405461356,-0.3740039835308217
87,-0.7397362081615356,-0.3652846610848135,-0.13645842980323394,-0.9284870215947866
88,0.46279300363756476,0.82550002925945,-0.6514713031821321,-0.45247154330240225
89,-1.376094078996857,0.9048856752824009,-0.6561278391078003,-1.3971872813705712
90,1.379896993959058,-0.2858990150618626,0.1704072876982976,-0.9273292172252527
91,1.0008897326527257,1.8575134275578118,-0.7068840806975831,-0.7652366054905326
92,-0.8613928599388789,-0.04774207699300989,0.12942977155241783,0.5627123788932961
93,-0.9081838798532381,-2.1117688735897335,1.7084611039464899,-0.3903711271183212
94,-0.6555123723156844,0.19041486107584282,1.768530417387609,0.2053718484781175
95,-0.9269002878189858,-1.8736119355208807,-0.4414615329344982,-0.046292719481438066
96,0.45811390164612614,1.4605851974430573,-0.3841861410487799,-0.43984095018021624
97,0.9728151207041075,0.4285717991446955,-0.2389022201679334,-0.6509297377347495
98,-0.7116615962129208,0.9842713213053518,-0.02097633884666364,-0.8244425107507793
99,-1.4322433028940933,-1.3179124133602242,-0.7217849956597213,-0.7643419384777111
100,-0.7116615962129208,1.2224282593742046,-0.6598530678483348,0.08843360715521231
101,0.8651957749010766,-0.762212891199568,-1.0775443403807685,-0.6790854349029558
102,-0.47770649664111137,-1.3972980593831752,0.3920583977601019,0.4114083987837767
103,0.8277629589695846,-0.2858990150618626,-0.06521343014051113,1.6739414362889506
104,0.9587778147297984,0.5873430911905974,-0.1331988546552662,-0.3007991708934857
105,-0.8099227380330811,0.5079574451676464,0.027451634780285193,-0.9790093940835305
106,-1.2591165292109523,-1.6354549974520278,0.4814638875329305,1.3054438819491743
107,0.34113635186022145,0.9842713213053518,-0.8405266617642593,-0.3857925371115287
108,1.1506209963786838,1.8575134275578118,-0.14949673039510478,-0.7207137647348271
109,1.3658596879847489,-0.762212891199568,2.733830314778618,0.2582624571772715
110,-0.7490944121444095,-0.1271277230159608,0.13175803951525192,-0.5291497690483398
111,-0.716340698204356,0.2698005070987937,0.0572534647045614,0.2671038723628016
112,-0.7537735141358447,0.9048856752824009,-0.24123048813076747,-1.0925794772405193
113,-0.7303780041786652,-0.8415985372225189,0.555968462343621,-0.11234019601620213
114,0.9026285908325653,-1.1591411213143226,6.315637748802565,1.0307284815416295
115,0.9494196107469278,-1.7942262894979297,0.18018601314220073,1.3140221597779924
116,-0.7631317181187186,-0.1271277230159608,0.0032376479668107775,0.9641547302934408
117,1.4313671158648558,-1.2385267673372733,1.1175466949792008,-0.8113908978578539
118,0.9868524266784165,1.2224282593742046,-0.32504813479279426,-0.341374951298508
119,1.786978867214005,-1.4766837054061261,0.6751757820407258,-0.34632193360469765
120,-0.6461541683328139,-1.8736119355208807,10.500932238793105,1.630155380132039
121,-0.6695496782899935,-0.5240559531307153,0.8199940493290055,0.34372947063739656
122,0.8371211629524584,-1.3179124133602242,0.06516957577819726,-0.6939263818215243
123,-0.6789078822728674,-1.7942262894979297,-0.730166760325924,0.4465635496405276
124,-0.5291766185469092,-1.1591411213143226,0.07541395481466721,0.5226102457303556
125,0.7950092450295345,-0.6828272451766171,-0.712471923808385,-1.570542171972574
126,2.3437920041949103,-1.3972980593831752,-0.00048758077372374793,-1.1326816104034598
127,-1.4369224048855285,-1.1591411213143226,-0.5164317613377556,-0.598670658691705
128,-0.14549025524914166,-1.556069351429077,2.071670906148606,0.591183840889557
129,1.005568834644161,1.8575134275578118,-0.39722444164065074,-0.49362622589219146
130,1.4921954417535241,-1.3179124133602242,-0.21235996539162488,-0.5354650656094327
131,-0.6835869842643025,-0.9209841832454698,-0.507584343078986,-0.8820169643994105
132,0.9915315286698518,1.69874213551191,-0.6747539828104728,-1.0134803878128298
133,0.804367449012405,0.4285717991446955,-0.79070172735961,-0.16375723551776764
134,-0.8847883698960585,0.5079574451676464,0.2947367969136374,-0.6756646492656971
135,-0.8801092679046233,-0.3652846610848135,-0.3520560431616696,0.3056798088568116
136,-0.9409375937932916,-0.6034415991536662,3.226491815714309,0.4361433103147241
137,1.3611805859933104,1.8575134275578118,-0.05636601188174163,-0.2574867619786562
138,-0.9502957977761655,-0.9209841832454698,-0.06381646936281068,-0.36616249030079795
139,0.8745539788839471,-1.0797554752913716,1.0886761722400582,1.5193219254848571
140,-0.7444153101529742,0.5079574451676464,-0.6426238849233626,-0.3793719856077508
141,-0.7303780041786652,0.6667287372135482,-0.027961142735165874,-0.2514872302456178
142,-0.8754301659131847,0.5873430911905974,0.24258359454615405,0.37346399194587643
143,-0.75845261612728,0.9842713213053518,-0.23284872346456478,-0.6043017981253462
144,-0.5619303324869627,-1.8736119355208807,1.0015989504300635,-0.6399832236955216
145,-0.7256989021872265,-0.5240559531307153,-0.5071186894864192,-0.4696807264313807
146,-0.6789078822728674,-0.04774207699300989,0.2970650648764715,0.28578662468936833
147,-0.7210198001957913,-0.1271277230159608,1.5710932941392792,-0.594723598341022
148,1.436046217856291,-1.0003698292684207,0.6733131676704586,0.3090479670227275
149,-0.12209474529195873,0.6667287372135482,-0.2756888539807118,-0.48857398864331714
150,1.6653222154366651,1.3018139053971554,-1.1324914643036528,-1.5123361886678337
151,-0.8192809420159516,0.2698005070987937,-0.4377363041939637,-0.967273467974166
152,-0.7678108201101538,-1.4766837054061261,-0.5168974149303224,1.0181505158907858
153,0.5984869613892138,0.03164356902994101,-0.6640439501814361,-0.4038963872533287
154,0.26627071999724405,0.11102921505289191,-0.8787102563547382,-1.6055394404152976
155,-0.7303780041786652,0.2698005070987937,0.03164251711338654,0.31136357576179513
156,-0.7256989021872265,-0.04774207699300989,-0.7101436558455508,-0.663139311086196
157,-1.0158032256562723,-1.2385267673372733,-0.2868645402023154,0.9906263483786889
158,-0.7397362081615356,0.5079574451676464,-0.4223697356392588,-0.706030700230286
159,-0.852034655956005,-0.6034415991536662,-0.4866299314134793,0.5351882113811993
160,-0.8192809420159516,-0.20651336903891168,-1.1036209415645102,-0.9223296074477207
161,1.005568834644161,1.8575134275578118,0.2714541172852966,0.1739532480866802
162,-1.3526985690396773,-0.6828272451766171,-0.5727758460383402,-0.8144432911957157
